id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders,Quantity_Prepared,Service_Type,Day_Type,Meal_Time,Customers_Count,Wastage
1001795,57,109,2306,338.53,340.53,0,0,28,34.45,Dine-in,Weekday,Breakfast,28,6.45
1001796,126,41,2826,346.29,348.29,0,0,55,64.64,Delivery,Weekend,Dinner,57,7.71
1001798,138,177,1962,548.08,548.08,0,0,42,45.28,Delivery,Weekday,Dinner,44,2.62
1001799,79,92,1885,119.34,120.34,0,0,68,84.67,Dine-in,Weekday,Breakfast,61,16.67
1001800,143,174,2826,378.33,379.33,0,0,688,812.56,Delivery,Weekday,Lunch,756,99.65
1001801,20,126,1311,147.47,147.47,0,0,878,948.12,Delivery,Weekend,Lunch,850,56.1
1001802,4,32,1971,291.06,291.06,0,0,203,241.59,Dine-in,Weekday,Lunch,204,38.59
1001804,12,145,2306,242.5,244.5,0,0,95,110.44,Buffet,Weekday,Breakfast,89,18.53
1001805,50,27,2707,194.0,227.01,0,0,1160,1430.94,Delivery,Weekday,Breakfast,1160,216.75
1001806,140,108,2304,485.03,486.03,0,0,41,43.5,Buffet,Weekend,Lunch,39,3.0
1001807,107,92,2664,281.3,281.3,0,0,310,360.43,Dine-in,Weekday,Dinner,329,50.43
1001808,118,59,2631,153.29,153.29,0,0,161,169.35,Buffet,Weekend,Lunch,151,10.02
1001809,63,42,2631,150.35,150.35,0,0,69,85.07,Dine-in,Weekend,Lunch,69,16.07
1001810,87,149,1727,426.83,425.83,0,0,54,66.63,Buffet,Weekday,Dinner,55,15.16
1001811,60,108,2704,291.03,290.03,0,1,391,421.04,Delivery,Weekday,Dinner,370,24.03
1001812,129,39,2569,339.53,340.53,0,0,689,733.25,Dine-in,Weekday,Dinner,714,44.25
1001813,134,17,1062,160.05,192.06,0,0,312,387.77,Dine-in,Weekday,Dinner,295,75.77
1001814,43,30,1198,161.05,161.05,0,0,28,31.35,Buffet,Weekday,Dinner,26,4.02
1001815,108,146,2126,486.94,486.94,0,0,80,84.37,Dine-in,Weekday,Breakfast,76,4.37
1001816,83,153,1543,387.03,484.03,0,0,96,114.42,Dine-in,Weekend,Lunch,89,18.42
1001817,80,80,1062,181.39,183.39,0,0,432,506.55,Buffet,Weekday,Breakfast,470,89.46
1001818,24,20,1438,243.5,244.5,0,0,15,17.83,Delivery,Weekday,Lunch,15,2.26
1001819,80,30,2577,290.03,290.03,0,0,163,176.55,Dine-in,Weekday,Breakfast,151,13.55
1001820,116,124,2704,290.03,292.03,0,0,54,62.61,Dine-in,Weekday,Dinner,55,8.61
1001821,110,77,2640,216.37,281.33,0,1,379,436.42,Dine-in,Weekday,Lunch,357,57.42
1001822,5,89,2704,291.03,291.03,0,0,94,104.27,Buffet,Weekday,Lunch,94,12.32
1001823,123,109,2322,491.82,492.82,0,0,134,145.01,Dine-in,Weekday,Dinner,127,11.01
1001824,143,149,1230,357.02,357.02,0,0,82,101.63,Delivery,Weekday,Dinner,78,15.7
1001825,53,24,2867,387.03,620.86,1,1,338,404.55,Delivery,Weekday,Dinner,359,53.24
1001826,102,99,2494,194.0,196.0,0,0,81,89.47,Dine-in,Weekday,Lunch,83,8.47
1001827,85,74,1216,417.13,416.13,0,0,14,15.99,Delivery,Weekday,Dinner,13,1.59
1001828,137,39,1543,382.18,484.09,1,0,134,162.08,Delivery,Weekday,Dinner,126,22.46
1001829,123,59,2290,267.75,267.75,0,0,932,1138.32,Dine-in,Weekday,Dinner,900,206.32
1001830,85,75,1062,174.66,172.66,0,0,877,1025.3,Dine-in,Weekday,Dinner,835,148.3
1001831,83,77,2760,241.53,241.53,0,0,27,29.33,Dine-in,Weekend,Breakfast,27,2.33
1001833,119,55,1778,182.42,181.42,0,0,202,238.36,Dine-in,Weekend,Lunch,187,36.36
1001834,42,113,2490,243.5,244.5,1,1,1675,1769.78,Dine-in,Weekend,Breakfast,1643,94.78
1001835,115,58,2826,311.43,309.43,0,0,176,196.91,Dine-in,Weekday,Dinner,161,20.91
1001836,16,51,1525,291.03,290.03,0,0,135,155.05,Buffet,Weekday,Lunch,132,24.06
1001838,145,177,2707,201.82,200.82,0,0,446,479.74,Dine-in,Weekday,Lunch,401,33.74
1001839,28,89,1962,727.53,583.03,0,1,190,199.56,Buffet,Weekend,Lunch,206,11.47
1001840,38,32,1109,282.33,282.33,0,0,567,628.02,Delivery,Weekday,Lunch,534,48.82
1001841,39,65,2322,298.76,298.76,0,0,190,219.12,Dine-in,Weekday,Breakfast,188,29.12
1001842,43,59,2826,319.13,321.13,0,0,513,571.56,Buffet,Weekday,Lunch,481,70.27
1001843,110,152,2539,98.0,119.34,0,0,69,83.76,Delivery,Weekday,Lunch,72,11.81
1001844,117,53,1248,154.26,153.26,0,0,28,32.52,Dine-in,Weekday,Lunch,27,4.52
1001845,58,89,1230,466.63,464.63,0,0,80,84.34,Delivery,Weekday,Dinner,83,3.47
1001846,58,32,1878,280.33,282.33,0,0,26,32.01,Dine-in,Weekday,Lunch,28,6.01
1001847,56,57,2631,149.41,148.41,0,0,42,49.29,Buffet,Weekend,Lunch,45,8.75
1001848,143,77,1754,285.18,285.18,0,0,810,919.12,Dine-in,Weekday,Breakfast,832,109.12
1001849,4,41,2640,254.2,280.33,0,0,54,64.05,Dine-in,Weekday,Dinner,54,10.05
1001850,16,14,1847,244.5,272.63,0,0,15,18.71,Buffet,Weekday,Dinner,14,4.45
1001851,128,104,2322,390.0,500.55,0,0,243,260.51,Dine-in,Weekday,Lunch,243,17.51
1001852,145,52,1230,382.24,380.24,0,0,80,94.45,Buffet,Weekday,Breakfast,73,17.34
1001853,30,109,2569,362.81,362.81,0,0,188,229.77,Dine-in,Weekday,Breakfast,204,41.77
1001854,139,10,2640,320.13,321.13,0,0,284,353.76,Delivery,Weekend,Lunch,259,55.81
1001855,69,59,1971,193.09,291.03,0,1,1230,1473.81,Dine-in,Weekend,Lunch,1279,243.81
1001856,25,143,2640,280.33,280.33,0,0,231,275.96,Dine-in,Weekday,Dinner,238,44.96
1001857,57,43,2867,609.19,610.19,0,0,134,166.55,Delivery,Weekday,Lunch,143,26.04
1001858,97,23,1847,194.0,196.0,0,0,28,34.16,Dine-in,Weekend,Dinner,25,6.16
1001859,88,75,2569,254.2,309.43,0,0,298,355.94,Dine-in,Weekday,Lunch,319,57.94
1001860,121,42,1247,389.03,446.23,0,0,55,65.95,Buffet,Weekday,Lunch,55,13.14
1001861,56,126,2322,451.05,452.05,0,0,53,64.84,Buffet,Weekend,Dinner,55,14.21
1001862,84,129,2306,349.23,349.23,0,0,14,15.2,Buffet,Weekend,Lunch,12,1.44
1001863,120,157,2760,219.28,241.53,0,0,27,28.79,Buffet,Weekday,Dinner,26,2.15
1001864,104,81,1754,292.03,291.03,0,0,472,566.47,Dine-in,Weekend,Breakfast,482,94.47
1001865,102,75,1878,281.33,282.33,0,1,690,805.36,Dine-in,Weekday,Lunch,653,115.36
1001866,117,110,1902,445.23,447.23,0,0,41,50.61,Buffet,Weekday,Dinner,42,11.53
1001867,87,13,1216,408.43,407.43,0,0,188,200.74,Dine-in,Weekday,Lunch,178,12.74
1001868,58,162,2760,242.53,242.53,0,0,15,18.16,Dine-in,Weekday,Lunch,16,3.16
1001869,59,17,2569,361.81,361.81,0,0,96,102.64,Delivery,Weekday,Lunch,91,5.31
1001870,82,162,1878,282.33,281.33,0,0,53,63.97,Delivery,Weekday,Lunch,56,8.78
1001871,95,174,1803,141.62,187.24,0,0,122,147.88,Dine-in,Weekday,Dinner,121,25.88
1001872,76,110,1778,183.39,183.39,0,0,311,388.01,Delivery,Weekend,Breakfast,299,61.61
1001873,15,51,1558,610.13,612.13,0,0,107,115.67,Dine-in,Weekday,Breakfast,110,8.67
1001874,29,139,1525,243.53,282.33,1,1,41,45.45,Dine-in,Weekday,Lunch,44,4.45
1001875,30,73,1230,325.98,323.98,0,0,96,111.91,Delivery,Weekday,Lunch,97,12.73
1001876,1,157,1971,260.99,260.93,1,0,554,625.89,Dine-in,Weekday,Dinner,518,71.89
1001877,94,113,1754,322.07,323.07,0,0,539,615.55,Delivery,Weekday,Lunch,532,61.24
1001878,75,83,2444,630.53,631.53,0,0,27,28.7,Delivery,Weekday,Breakfast,28,1.36
1001879,19,20,2577,282.33,281.33,0,0,107,121.93,Dine-in,Weekday,Lunch,102,14.93
1001880,27,11,1993,122.28,122.28,0,0,823,1006.23,Dine-in,Weekend,Breakfast,853,183.23
1001881,56,102,1778,155.26,175.63,0,0,162,170.26,Buffet,Weekend,Lunch,149,9.91
1001882,82,161,2577,281.33,281.33,0,0,94,100.38,Delivery,Weekday,Lunch,98,5.1
1001883,107,55,2707,194.06,194.06,0,0,188,216.72,Dine-in,Weekday,Breakfast,169,28.72
1001884,10,17,2581,602.4,602.4,0,0,96,112.56,Dine-in,Weekday,Dinner,103,16.56
1001885,80,14,2539,145.53,146.53,0,0,296,323.69,Buffet,Weekday,Breakfast,274,33.23
1001886,133,132,2494,194.0,195.0,0,0,80,88.43,Dine-in,Weekend,Breakfast,75,8.43
1001887,121,80,1571,583.03,583.03,0,0,28,31.46,Buffet,Weekday,Lunch,30,4.15
1001889,12,186,1962,534.53,582.03,1,0,216,239.97,Delivery,Weekday,Dinner,232,19.18
1001890,51,67,1962,679.03,678.03,0,0,378,462.23,Delivery,Weekday,Dinner,351,67.38
1001891,23,132,1062,159.08,183.36,0,0,798,854.09,Delivery,Weekday,Breakfast,771,44.87
1001892,105,11,1803,201.79,202.79,0,0,621,678.79,Buffet,Weekend,Dinner,616,69.35
1001893,34,76,1438,256.08,257.08,0,0,175,188.94,Delivery,Weekend,Lunch,188,11.15
1001895,142,57,2826,327.92,325.92,0,0,190,211.28,Buffet,Weekday,Dinner,185,25.54
1001896,108,52,2640,212.46,292.03,1,1,743,840.64,Dine-in,Weekday,Lunch,808,97.64
1001897,43,36,2631,154.26,153.26,0,0,55,65.7,Delivery,Weekday,Breakfast,49,8.56
1001898,117,76,2304,388.03,473.39,0,0,136,163.53,Buffet,Weekday,Dinner,142,33.04
1001899,77,74,2569,327.89,328.89,0,0,123,132.73,Dine-in,Weekend,Breakfast,112,9.73
1001900,84,145,1754,322.07,323.07,0,0,230,283.48,Delivery,Weekend,Lunch,230,42.78
1001901,74,23,1803,160.05,200.82,0,0,81,94.66,Dine-in,Weekday,Dinner,85,13.66
1001902,139,36,2826,378.33,379.33,0,0,541,642.33,Buffet,Weekend,Lunch,551,121.6
1001903,85,110,1247,447.23,446.23,0,0,42,46.54,Dine-in,Weekday,Breakfast,42,4.54
1001904,87,149,2322,314.31,313.31,0,0,80,92.58,Dine-in,Weekday,Breakfast,77,12.58
1001906,14,43,1803,147.5,145.5,0,0,446,480.34,Delivery,Weekend,Dinner,474,27.47
1001907,52,55,2581,680.03,679.03,0,0,68,79.61,Delivery,Weekday,Breakfast,67,9.29
1001908,99,59,2490,280.36,281.36,0,0,217,236.15,Dine-in,Weekday,Dinner,223,19.15
1001909,136,186,2631,95.06,154.26,0,1,163,185.24,Buffet,Weekday,Lunch,169,26.69
1001910,8,101,2290,162.99,304.61,0,1,716,847.57,Dine-in,Weekday,Lunch,685,131.57
1001911,10,29,2704,247.38,281.33,0,1,216,232.49,Dine-in,Weekday,Breakfast,200,16.49
1001912,4,23,2704,242.5,281.33,0,0,94,105.87,Dine-in,Weekday,Dinner,91,11.87
1001913,113,59,2539,150.38,150.38,0,0,365,427.43,Dine-in,Weekday,Breakfast,345,62.43
1001914,134,57,2322,353.11,352.11,0,0,150,178.05,Delivery,Weekday,Breakfast,160,22.44
1001915,145,83,1558,547.08,547.08,0,0,148,169.07,Buffet,Weekday,Breakfast,149,25.28
1001916,93,86,2577,291.03,291.03,0,0,81,94.12,Dine-in,Weekday,Lunch,85,13.12
1001917,122,83,2640,282.33,280.33,0,0,296,369.82,Buffet,Weekday,Breakfast,302,88.58
1001918,141,36,2577,319.13,319.13,0,0,136,169.09,Buffet,Weekday,Lunch,124,39.71
1001919,113,41,2704,291.03,292.03,0,0,13,14.09,Buffet,Weekday,Dinner,13,1.31
1001920,91,42,2867,435.53,707.13,1,0,190,231.58,Buffet,Weekend,Lunch,183,49.9
1001922,6,52,2139,436.53,437.53,0,0,41,43.18,Dine-in,Weekend,Lunch,37,2.18
1001923,7,86,1062,161.99,185.33,0,0,567,598.15,Dine-in,Weekend,Dinner,619,31.15
1001924,76,106,2490,145.5,244.5,1,1,1216,1396.92,Buffet,Weekend,Lunch,1203,217.1
1001925,104,177,2306,243.5,349.23,1,0,82,98.13,Buffet,Weekend,Dinner,75,19.36
1001926,117,11,1558,697.43,698.43,0,0,82,87.3,Dine-in,Weekday,Dinner,79,5.3
1001927,71,94,1754,191.12,292.03,1,0,865,1024.31,Buffet,Weekday,Lunch,829,191.17
1001928,140,20,2539,150.35,151.35,0,0,283,309.63,Dine-in,Weekend,Dinner,292,26.63
1001929,45,65,2539,91.18,93.18,0,0,176,204.61,Delivery,Weekday,Breakfast,192,22.89
1001930,124,67,1993,150.35,151.35,0,0,999,1104.24,Buffet,Weekday,Lunch,925,126.29
1001931,61,162,2539,99.91,121.25,0,0,82,98.56,Buffet,Weekday,Dinner,86,19.87
1001932,94,132,1109,309.43,311.43,0,0,541,614.99,Buffet,Weekday,Lunch,552,88.79
1001934,144,93,2704,319.13,320.13,0,0,54,63.15,Dine-in,Weekday,Dinner,55,9.15
1001935,10,41,2707,231.83,231.83,0,0,53,57.0,Dine-in,Weekday,Breakfast,49,4.0
1001937,27,55,1525,291.03,291.03,0,0,13,15.34,Delivery,Weekend,Lunch,12,1.87
1001938,99,43,2581,533.5,678.03,1,1,352,427.25,Buffet,Weekday,Lunch,382,90.3
1001939,36,52,1847,258.08,258.08,0,0,67,79.39,Dine-in,Weekday,Lunch,61,12.39
1001940,62,104,2492,389.03,388.03,0,0,14,17.07,Delivery,Weekend,Lunch,13,2.46
1001941,109,186,2104,583.03,581.03,0,0,13,14.85,Delivery,Weekday,Dinner,13,1.48
1001942,74,86,1438,233.83,232.83,0,0,96,105.86,Dine-in,Weekday,Dinner,97,9.86
1001943,83,11,1902,436.53,437.53,0,0,14,15.52,Dine-in,Weekend,Dinner,14,1.52
1001944,124,73,2640,248.38,280.33,0,1,217,240.45,Buffet,Weekday,Dinner,206,28.14
1001945,88,186,1754,290.03,291.03,0,0,364,433.07,Dine-in,Weekday,Dinner,391,69.07
1001946,50,10,1062,180.45,179.45,0,0,404,460.18,Dine-in,Weekday,Breakfast,409,56.18
1001948,55,106,2704,292.03,290.03,0,0,135,149.46,Dine-in,Weekend,Lunch,125,14.46
1001949,30,113,1993,121.31,120.31,0,0,204,252.57,Dine-in,Weekday,Lunch,185,48.57
1001950,30,66,1109,244.5,305.58,1,1,1121,1337.3,Dine-in,Weekday,Breakfast,1058,216.3
1001952,83,129,2539,120.28,121.28,0,0,150,165.58,Buffet,Weekend,Lunch,154,18.7
1001954,98,89,2290,277.42,277.42,0,0,647,739.93,Buffet,Weekend,Dinner,684,111.52
1001955,18,68,1971,290.06,291.06,0,0,243,285.32,Dine-in,Weekday,Dinner,235,42.32
1001957,82,23,2640,291.03,291.03,0,0,68,76.49,Dine-in,Weekday,Breakfast,64,8.49
1001958,135,26,1216,414.25,414.25,0,0,69,78.56,Buffet,Weekday,Dinner,69,11.47
1001961,135,109,2826,377.33,377.33,0,0,445,471.25,Buffet,Weekday,Lunch,430,31.5
1001962,41,152,1230,265.81,324.98,0,0,81,89.55,Buffet,Weekend,Dinner,81,10.26
1001963,86,72,2322,405.46,406.46,0,0,95,112.33,Dine-in,Weekday,Dinner,95,17.33
1001964,132,13,1438,196.0,194.0,0,0,215,230.12,Dine-in,Weekend,Lunch,202,15.12
1001966,84,66,2581,484.03,640.23,1,1,501,602.41,Buffet,Weekend,Dinner,471,121.69
1001967,81,73,1962,641.23,641.23,0,0,175,196.45,Buffet,Weekday,Lunch,191,25.74
1001968,121,59,2704,241.53,292.03,0,1,204,246.42,Buffet,Weekday,Lunch,214,50.9
1001969,60,65,1971,243.5,289.06,0,1,3605,4044.14,Dine-in,Weekday,Lunch,3478,439.14
1001970,30,65,1878,282.33,281.33,0,0,420,485.0,Buffet,Weekday,Lunch,383,78.0
1001971,46,17,1971,244.5,312.4,1,1,622,718.94,Delivery,Weekday,Lunch,639,77.55
1001972,71,72,1885,147.5,145.56,0,1,742,901.58,Dine-in,Weekday,Breakfast,717,159.58
1001973,34,83,1885,121.31,120.31,0,0,472,501.8,Buffet,Weekend,Dinner,488,35.76
1001974,14,50,1770,484.03,485.03,0,0,15,16.03,Buffet,Weekend,Lunch,15,1.24
1001975,78,110,1248,96.09,153.26,0,0,122,135.6,Dine-in,Weekday,Lunch,120,13.6
1001976,40,50,1109,292.94,292.94,0,0,323,373.76,Dine-in,Weekday,Dinner,292,50.76
1001977,86,161,2569,310.43,311.43,0,0,134,142.7,Dine-in,Weekday,Breakfast,130,8.7
1001978,42,99,2631,154.26,155.26,0,0,53,63.16,Delivery,Weekend,Lunch,53,8.13
1001979,32,89,1207,387.06,386.06,0,0,310,357.82,Dine-in,Weekday,Lunch,285,47.82
1001980,130,93,2444,767.33,766.33,0,0,68,84.19,Delivery,Weekday,Lunch,72,12.95
1001981,103,23,1770,486.03,485.03,0,0,13,15.41,Dine-in,Weekday,Dinner,13,2.41
1001982,114,75,2492,447.23,446.23,0,0,40,44.76,Delivery,Weekday,Dinner,42,3.81
1001983,1,161,2539,115.43,116.43,0,0,55,64.06,Delivery,Weekday,Breakfast,52,7.25
1001985,76,152,1216,389.03,445.23,0,0,80,89.76,Dine-in,Weekend,Breakfast,73,9.76
1001986,57,43,1902,446.23,445.23,0,0,27,30.39,Dine-in,Weekday,Dinner,25,3.39
1001987,65,129,1571,631.53,630.53,0,0,41,48.82,Dine-in,Weekday,Lunch,37,7.82
1001988,139,86,1993,150.35,150.35,0,0,285,313.48,Delivery,Weekend,Breakfast,304,22.78
1001989,87,102,2306,270.69,350.23,0,0,53,56.64,Delivery,Weekday,Lunch,49,2.91
1001990,100,81,1558,639.23,639.23,0,0,14,15.01,Buffet,Weekday,Breakfast,14,1.21
1001991,43,34,2569,328.89,327.89,0,0,298,340.23,Dine-in,Weekday,Lunch,278,42.23
1001992,86,23,2490,194.03,329.83,0,0,540,636.79,Delivery,Weekday,Lunch,503,77.43
1001993,51,76,2539,121.28,145.53,0,0,297,331.22,Dine-in,Weekday,Breakfast,306,34.22
1001994,8,41,2581,610.13,610.13,0,0,27,28.95,Delivery,Weekday,Lunch,25,1.56
1001995,91,57,2640,282.33,280.33,0,0,134,152.95,Buffet,Weekend,Dinner,124,22.74
1001996,46,149,1525,265.78,290.03,0,1,26,29.76,Dine-in,Weekday,Lunch,23,3.76
1001997,120,34,2664,282.3,283.3,0,0,323,339.18,Dine-in,Weekday,Lunch,295,16.18
1001998,48,26,1109,235.71,320.13,0,0,339,422.72,Delivery,Weekend,Breakfast,308,66.98
1001999,85,34,1571,582.03,582.03,0,0,123,136.35,Dine-in,Weekday,Breakfast,130,13.35
1002000,19,50,2306,242.5,308.52,0,0,53,60.57,Buffet,Weekday,Dinner,51,9.08
1002001,30,80,1438,194.0,242.5,0,0,68,81.12,Dine-in,Weekday,Lunch,72,13.12
1002002,41,58,1207,314.34,312.34,0,0,188,233.67,Buffet,Weekend,Lunch,171,54.8
1002003,72,13,2760,242.53,242.53,0,0,527,567.07,Buffet,Weekday,Dinner,556,48.08
1002004,11,39,1558,581.03,582.03,0,0,123,145.97,Buffet,Weekday,Lunch,121,27.56
1002005,82,99,2704,242.53,292.03,0,0,176,219.74,Dine-in,Weekday,Lunch,166,43.74
1002007,72,75,1778,178.48,180.48,0,0,217,228.77,Delivery,Weekday,Dinner,198,9.42
1002008,30,65,1558,641.23,639.23,0,0,107,130.4,Dine-in,Weekday,Dinner,116,23.4
1002009,5,99,2290,162.02,309.49,1,1,12137,14017.72,Buffet,Weekday,Dinner,11817,2256.86
1002010,133,124,2490,290.03,292.03,0,0,269,285.98,Buffet,Weekend,Dinner,247,20.38
1002011,106,67,2126,436.53,532.53,0,1,149,164.67,Buffet,Weekday,Lunch,144,18.8
1002012,114,80,1754,324.04,322.04,0,0,648,807.93,Dine-in,Weekday,Dinner,701,159.93
1002013,138,102,2640,320.13,321.13,0,0,42,47.38,Buffet,Weekday,Lunch,38,6.46
1002014,118,74,1971,281.36,279.36,0,0,121,138.61,Delivery,Weekend,Dinner,122,14.09
1002015,47,94,2664,327.89,326.89,0,0,338,399.46,Buffet,Weekday,Dinner,362,73.75
1002016,114,59,2704,244.44,246.44,0,0,243,257.89,Delivery,Weekday,Breakfast,262,11.91
1002017,117,20,1803,176.57,177.57,0,0,270,304.95,Dine-in,Weekday,Lunch,288,34.95
1002019,42,132,2139,296.82,298.82,0,0,26,30.26,Delivery,Weekend,Dinner,27,3.41
1002020,103,73,2490,243.5,244.5,0,0,96,109.98,Buffet,Weekday,Dinner,102,16.78
1002021,60,23,2640,292.03,292.03,0,0,69,81.39,Buffet,Weekday,Lunch,69,14.87
1002022,44,64,1885,119.37,118.37,0,0,324,347.41,Buffet,Weekday,Breakfast,335,28.09
1002023,76,39,1247,446.23,446.23,0,0,14,16.94,Dine-in,Weekend,Dinner,14,2.94
1002024,20,94,2707,221.19,220.19,0,0,163,192.05,Buffet,Weekend,Dinner,151,34.86
1002025,43,17,1902,445.23,447.23,0,0,26,27.49,Dine-in,Weekday,Lunch,28,1.49
1002026,120,39,2664,281.3,282.3,0,0,540,603.08,Buffet,Weekday,Breakfast,539,75.7
1002027,62,110,1216,436.53,436.53,0,0,28,30.45,Buffet,Weekend,Lunch,30,2.94
1002029,115,58,1543,474.39,474.39,0,0,68,82.91,Dine-in,Weekday,Lunch,61,14.91
1002030,36,77,1109,254.17,304.58,0,0,149,158.07,Dine-in,Weekday,Breakfast,141,9.07
1002031,43,59,1754,310.43,309.43,0,0,188,232.29,Buffet,Weekday,Lunch,177,53.15
1002032,76,24,2826,246.38,290.03,0,0,838,991.6,Buffet,Weekend,Lunch,866,184.32
1002033,85,93,1109,279.36,320.13,0,0,215,260.05,Dine-in,Weekday,Dinner,222,45.05
1002034,41,177,1778,175.6,174.6,0,0,109,131.97,Buffet,Weekend,Dinner,103,27.56
1002035,60,77,2290,270.63,272.63,0,0,418,451.79,Buffet,Weekday,Lunch,443,40.55
1002036,117,186,2760,241.53,242.53,0,0,55,68.3,Delivery,Weekday,Lunch,58,10.64
1002037,97,29,2539,121.28,121.28,0,0,67,74.73,Buffet,Weekend,Dinner,70,9.28
1002039,1,66,1543,286.21,504.43,1,1,1054,1279.97,Buffet,Weekday,Lunch,1031,271.16
1002040,98,139,1727,404.55,402.55,0,0,121,130.66,Buffet,Weekend,Lunch,120,11.59
1002041,41,27,1311,168.84,197.94,0,0,311,344.79,Buffet,Weekend,Lunch,300,40.55
1002042,34,152,2581,641.23,640.23,0,0,82,96.85,Buffet,Weekend,Breakfast,86,17.82
1002045,9,76,2581,573.3,573.3,0,0,283,305.85,Dine-in,Weekday,Dinner,288,22.85
1002046,4,80,1878,242.5,282.33,0,0,95,105.67,Dine-in,Weekday,Breakfast,86,10.67
1002047,1,129,1558,583.03,610.13,1,1,123,138.73,Dine-in,Weekday,Dinner,116,15.73
1002048,63,81,2867,630.53,629.53,0,0,41,47.15,Delivery,Weekend,Dinner,40,4.92
1002049,111,57,2640,281.33,280.33,0,0,109,128.31,Buffet,Weekend,Lunch,118,23.17
1002050,96,104,2290,305.58,306.58,0,0,917,1094.21,Dine-in,Weekday,Lunch,993,177.21
1002051,129,174,2494,195.0,194.0,0,0,149,180.93,Dine-in,Weekday,Dinner,150,31.93
1002052,9,34,1525,280.33,280.33,0,0,68,75.71,Buffet,Weekday,Dinner,63,9.25
1002053,124,157,2664,283.3,282.3,0,0,283,345.15,Delivery,Weekday,Dinner,256,49.72
1002054,34,13,1445,485.03,619.86,0,1,512,579.96,Dine-in,Weekend,Dinner,546,67.96
1002055,5,73,1754,252.23,280.33,0,0,526,576.81,Buffet,Weekday,Breakfast,556,60.97
1002056,137,27,2539,153.29,154.29,0,0,217,230.01,Buffet,Weekday,Lunch,231,15.61
1002057,61,39,1754,278.45,277.45,0,0,702,849.07,Dine-in,Weekday,Lunch,702,147.07
1002058,145,59,1770,484.03,484.03,0,0,27,32.58,Buffet,Weekday,Dinner,27,6.7
1002059,45,17,1558,486.03,680.03,1,1,284,331.85,Buffet,Weekday,Dinner,295,57.42
1002060,133,186,2826,325.92,327.92,0,0,283,336.18,Buffet,Weekend,Breakfast,311,63.82
1002061,41,161,1062,165.9,165.9,0,0,42,44.11,Delivery,Weekend,Dinner,38,1.69
1002062,121,99,2322,323.04,387.06,1,0,743,871.43,Dine-in,Weekday,Breakfast,770,128.43
1002063,25,108,1543,484.03,484.03,0,0,26,30.86,Buffet,Weekday,Dinner,24,5.83
1002065,63,41,1558,447.2,680.03,1,0,242,286.64,Delivery,Weekend,Breakfast,233,35.71
1002066,97,67,1754,263.84,309.43,0,0,215,254.04,Delivery,Weekend,Dinner,223,31.23
1002067,4,26,1962,611.13,610.13,0,0,53,59.45,Buffet,Weekday,Lunch,49,7.74
1002068,109,30,1558,486.03,678.03,1,1,797,847.72,Dine-in,Weekday,Breakfast,798,50.72
1002069,2,29,2306,244.5,293.0,0,1,69,84.31,Buffet,Weekday,Lunch,67,18.37
1002070,10,11,2760,242.53,243.53,0,0,189,198.57,Buffet,Weekday,Lunch,201,11.48
1002071,62,86,2577,292.03,291.03,0,0,41,50.75,Dine-in,Weekend,Lunch,42,9.75
1002072,45,68,1216,427.83,426.83,0,0,28,34.18,Delivery,Weekday,Breakfast,27,4.94
1002073,34,91,1971,324.04,323.04,0,0,15,17.08,Buffet,Weekend,Dinner,16,2.5
1002074,54,113,2760,196.0,196.0,0,0,15,18.23,Dine-in,Weekday,Dinner,16,3.23
1002075,45,109,1727,447.23,446.23,0,0,487,538.79,Dine-in,Weekday,Dinner,529,51.79
1002076,29,50,1230,325.98,324.98,0,0,202,240.2,Delivery,Weekday,Dinner,199,30.56
1002077,37,113,2581,434.59,641.23,1,0,526,600.36,Delivery,Weekday,Lunch,478,59.49
1002078,66,43,1198,199.82,200.82,0,0,433,486.06,Dine-in,Weekday,Breakfast,461,53.06
1002079,98,106,2631,154.26,154.26,0,0,68,75.09,Buffet,Weekend,Dinner,67,8.51
1002080,35,77,1878,280.33,280.33,0,0,53,60.45,Dine-in,Weekend,Dinner,51,7.45
1002081,98,59,1571,582.03,582.03,0,0,96,108.68,Buffet,Weekend,Breakfast,91,15.22
1002082,43,132,1754,311.43,310.43,0,0,256,279.37,Buffet,Weekday,Dinner,256,28.04
1002083,63,24,1902,445.23,447.23,0,0,67,80.62,Buffet,Weekend,Dinner,67,16.34
1002084,95,58,2322,321.07,323.07,0,0,217,247.09,Dine-in,Weekday,Lunch,212,30.09
1002085,23,41,1207,389.0,388.0,0,0,82,91.64,Buffet,Weekday,Breakfast,86,11.57
1002086,85,161,2664,299.79,298.79,0,0,351,417.96,Dine-in,Weekday,Dinner,331,66.96
1002087,79,153,1438,231.83,233.83,0,0,15,18.35,Dine-in,Weekday,Dinner,14,3.35
1002088,89,126,1445,670.33,670.33,0,0,41,50.08,Dine-in,Weekday,Dinner,42,9.08
1002089,46,29,2664,327.89,328.89,0,0,217,265.67,Delivery,Weekday,Lunch,237,38.94
1002090,6,109,2581,612.13,610.13,0,0,135,145.23,Dine-in,Weekend,Breakfast,127,10.23
1002091,104,143,2290,260.93,260.93,0,0,985,1110.52,Dine-in,Weekend,Breakfast,1053,125.52
1002092,68,74,1993,96.06,122.28,0,0,258,288.02,Dine-in,Weekday,Breakfast,272,30.02
